role,lifecycle:transition,event,completeTime,case:REG_DATE,case,case:AMOUNT_REQ
11002,COMPLETE,O_SENT,2012-01-26 20:36:21,2012-01-12 20:39:06.126000+01:00,200389,10000
10881,COMPLETE,O_CANCELLED,2012-02-23 20:54:46,2012-01-12 20:39:06.126000+01:00,200389,10000
10881,COMPLETE,O_SELECTED,2012-02-23 20:54:46,2012-01-12 20:39:06.126000+01:00,200389,10000
10881,COMPLETE,O_CREATED,2012-02-23 20:54:47,2012-01-12 20:39:06.126000+01:00,200389,10000
10881,COMPLETE,O_SENT,2012-02-23 20:54:47,2012-01-12 20:39:06.126000+01:00,200389,10000
10789,COMPLETE,O_SENT_BACK,2012-03-09 11:06:36,2012-01-12 20:39:06.126000+01:00,200389,10000
10913,COMPLETE,O_SELECTED,2012-01-16 20:20:31,2012-01-12 20:57:31.899000+01:00,200392,50000
10913,COMPLETE,O_CREATED,2012-01-16 20:20:32,2012-01-12 20:57:31.899000+01:00,200392,50000
10913,COMPLETE,O_SENT,2012-01-16 20:20:32,2012-01-12 20:57:31.899000+01:00,200392,50000
11259,COMPLETE,O_SENT_BACK,2012-01-27 10:11:24,2012-01-12 20:57:31.899000+01:00,200392,50000
11289,COMPLETE,O_DECLINED,2012-02-01 15:10:58,2012-01-12 20:57:31.899000+01:00,200392,50000
10912,COMPLETE,O_SELECTED,2012-01-13 09:22:15,2012-01-12 21:00:16.512000+01:00,200395,8000
10912,COMPLETE,O_CREATED,2012-01-13 09:22:16,2012-01-12 21:00:16.512000+01:00,200395,8000
10912,COMPLETE,O_SENT,2012-01-13 09:22:16,2012-01-12 21:00:16.512000+01:00,200395,8000
11259,COMPLETE,O_SENT_BACK,2012-01-18 11:06:57,2012-01-12 21:00:16.512000+01:00,200395,8000
10629,COMPLETE,O_ACCEPTED,2012-01-20 08:37:48,2012-01-12 21:00:16.512000+01:00,200395,8000
11189,COMPLETE,O_SELECTED,2012-01-13 13:02:48,2012-01-12 21:22:55.008000+01:00,200407,15000
11189,COMPLETE,O_CREATED,2012-01-13 13:02:49,2012-01-12 21:22:55.008000+01:00,200407,15000
11189,COMPLETE,O_SENT,2012-01-13 13:02:49,2012-01-12 21:22:55.008000+01:00,200407,15000
11049,COMPLETE,O_SENT_BACK,2012-01-23 09:10:42,2012-01-12 21:22:55.008000+01:00,200407,15000
11289,COMPLETE,O_DECLINED,2012-01-25 11:31:34,2012-01-12 21:22:55.008000+01:00,200407,15000
11003,COMPLETE,O_SELECTED,2012-01-13 15:20:41,2012-01-12 22:32:28.552000+01:00,200442,10000
11003,COMPLETE,O_CREATED,2012-01-13 15:20:43,2012-01-12 22:32:28.552000+01:00,200442,10000
11003,COMPLETE,O_SENT,2012-01-13 15:20:43,2012-01-12 22:32:28.552000+01:00,200442,10000
11049,COMPLETE,O_SENT_BACK,2012-01-23 11:04:04,2012-01-12 22:32:28.552000+01:00,200442,10000
10809,COMPLETE,O_ACCEPTED,2012-01-25 10:28:40,2012-01-12 22:32:28.552000+01:00,200442,10000
11189,COMPLETE,O_SELECTED,2012-01-13 09:49:28,2012-01-12 23:40:04.832000+01:00,200454,3000
11189,COMPLETE,O_CREATED,2012-01-13 09:50:15,2012-01-12 23:40:04.832000+01:00,200454,3000
11189,COMPLETE,O_SENT,2012-01-13 09:50:15,2012-01-12 23:40:04.832000+01:00,200454,3000
112,COMPLETE,O_CANCELLED,2012-02-13 09:15:22,2012-01-12 23:40:04.832000+01:00,200454,3000
11201,COMPLETE,O_SELECTED,2012-01-16 20:27:45,2012-01-13 00:42:37.533000+01:00,200460,15000
11201,COMPLETE,O_CREATED,2012-01-16 20:27:47,2012-01-13 00:42:37.533000+01:00,200460,15000
11201,COMPLETE,O_SENT,2012-01-16 20:27:47,2012-01-13 00:42:37.533000+01:00,200460,15000
10861,COMPLETE,O_CANCELLED,2012-02-01 14:07:15,2012-01-13 00:42:37.533000+01:00,200460,15000
11189,COMPLETE,O_SELECTED,2012-01-13 10:03:42,2012-01-13 09:48:38.413000+01:00,200482,11000
11189,COMPLETE,O_CREATED,2012-01-13 10:03:44,2012-01-13 09:48:38.413000+01:00,200482,11000
11189,COMPLETE,O_SENT,2012-01-13 10:03:44,2012-01-13 09:48:38.413000+01:00,200482,11000
11121,COMPLETE,O_CANCELLED,2012-01-20 15:31:28,2012-01-13 09:48:38.413000+01:00,200482,11000
10913,COMPLETE,O_SELECTED,2012-01-13 17:22:47,2012-01-13 10:09:00.393000+01:00,200485,18000
10913,COMPLETE,O_CREATED,2012-01-13 17:22:49,2012-01-13 10:09:00.393000+01:00,200485,18000
10913,COMPLETE,O_SENT,2012-01-13 17:22:49,2012-01-13 10:09:00.393000+01:00,200485,18000
11203,COMPLETE,O_CANCELLED,2012-01-23 17:19:32,2012-01-13 10:09:00.393000+01:00,200485,18000
11169,COMPLETE,O_SELECTED,2012-01-13 11:29:01,2012-01-13 11:14:53.835000+01:00,200503,50000
11169,COMPLETE,O_CREATED,2012-01-13 11:29:02,2012-01-13 11:14:53.835000+01:00,200503,50000
11169,COMPLETE,O_SENT,2012-01-13 11:29:02,2012-01-13 11:14:53.835000+01:00,200503,50000
11169,COMPLETE,O_SELECTED,2012-01-13 11:31:01,2012-01-13 11:14:53.835000+01:00,200503,50000
11169,COMPLETE,O_CANCELLED,2012-01-13 11:31:01,2012-01-13 11:14:53.835000+01:00,200503,50000
11169,COMPLETE,O_CREATED,2012-01-13 11:31:02,2012-01-13 11:14:53.835000+01:00,200503,50000
11169,COMPLETE,O_SENT,2012-01-13 11:31:02,2012-01-13 11:14:53.835000+01:00,200503,50000
10789,COMPLETE,O_SENT_BACK,2012-01-20 10:11:19,2012-01-13 11:14:53.835000+01:00,200503,50000
10972,COMPLETE,O_ACCEPTED,2012-01-24 15:45:19,2012-01-13 11:14:53.835000+01:00,200503,50000
11169,COMPLETE,O_SELECTED,2012-01-13 12:28:35,2012-01-13 11:34:12.898000+01:00,200506,45000
11169,COMPLETE,O_CREATED,2012-01-13 12:29:22,2012-01-13 11:34:12.898000+01:00,200506,45000
11169,COMPLETE,O_SENT,2012-01-13 12:29:22,2012-01-13 11:34:12.898000+01:00,200506,45000
11122,COMPLETE,O_SELECTED,2012-01-13 17:12:01,2012-01-13 11:34:12.898000+01:00,200506,45000
11122,COMPLETE,O_CANCELLED,2012-01-13 17:12:01,2012-01-13 11:34:12.898000+01:00,200506,45000
11122,COMPLETE,O_CREATED,2012-01-13 17:12:03,2012-01-13 11:34:12.898000+01:00,200506,45000
11122,COMPLETE,O_SENT,2012-01-13 17:12:03,2012-01-13 11:34:12.898000+01:00,200506,45000
11259,COMPLETE,O_SENT_BACK,2012-01-23 11:04:08,2012-01-13 11:34:12.898000+01:00,200506,45000
11289,COMPLETE,O_DECLINED,2012-01-25 15:42:40,2012-01-13 11:34:12.898000+01:00,200506,45000
11121,COMPLETE,O_SELECTED,2012-01-16 15:03:47,2012-01-13 11:37:38.228000+01:00,200509,60000
11121,COMPLETE,O_CREATED,2012-01-16 15:03:49,2012-01-13 11:37:38.228000+01:00,200509,60000
11121,COMPLETE,O_SENT,2012-01-16 15:03:49,2012-01-13 11:37:38.228000+01:00,200509,60000
11180,COMPLETE,O_CANCELLED,2012-01-23 14:32:15,2012-01-13 11:37:38.228000+01:00,200509,60000
10910,COMPLETE,O_SELECTED,2012-01-13 11:56:50,2012-01-13 11:45:45.222000+01:00,200521,10000
10910,COMPLETE,O_CREATED,2012-01-13 11:56:51,2012-01-13 11:45:45.222000+01:00,200521,10000
10910,COMPLETE,O_SENT,2012-01-13 11:56:51,2012-01-13 11:45:45.222000+01:00,200521,10000
11180,COMPLETE,O_SELECTED,2012-01-25 19:12:48,2012-01-13 11:45:45.222000+01:00,200521,10000
11180,COMPLETE,O_CANCELLED,2012-01-25 19:12:48,2012-01-13 11:45:45.222000+01:00,200521,10000
11180,COMPLETE,O_CREATED,2012-01-25 19:12:50,2012-01-13 11:45:45.222000+01:00,200521,10000
11180,COMPLETE,O_SENT,2012-01-25 19:12:50,2012-01-13 11:45:45.222000+01:00,200521,10000
11180,COMPLETE,O_SELECTED,2012-01-25 19:18:15,2012-01-13 11:45:45.222000+01:00,200521,10000
11180,COMPLETE,O_CANCELLED,2012-01-25 19:18:15,2012-01-13 11:45:45.222000+01:00,200521,10000
11180,COMPLETE,O_CREATED,2012-01-25 19:18:16,2012-01-13 11:45:45.222000+01:00,200521,10000
11180,COMPLETE,O_SENT,2012-01-25 19:18:16,2012-01-13 11:45:45.222000+01:00,200521,10000
11202,COMPLETE,O_SELECTED,2012-01-25 19:31:25,2012-01-13 11:45:45.222000+01:00,200521,10000
11202,COMPLETE,O_CANCELLED,2012-01-25 19:31:25,2012-01-13 11:45:45.222000+01:00,200521,10000
11202,COMPLETE,O_CREATED,2012-01-25 19:31:27,2012-01-13 11:45:45.222000+01:00,200521,10000
11202,COMPLETE,O_SENT,2012-01-25 19:31:27,2012-01-13 11:45:45.222000+01:00,200521,10000
11202,COMPLETE,O_CANCELLED,2012-01-25 19:32:23,2012-01-13 11:45:45.222000+01:00,200521,10000
11202,COMPLETE,O_SELECTED,2012-01-25 19:32:23,2012-01-13 11:45:45.222000+01:00,200521,10000
11202,COMPLETE,O_CREATED,2012-01-25 19:32:24,2012-01-13 11:45:45.222000+01:00,200521,10000
11202,COMPLETE,O_SENT,2012-01-25 19:32:24,2012-01-13 11:45:45.222000+01:00,200521,10000
11259,COMPLETE,O_SENT_BACK,2012-02-06 11:10:01,2012-01-13 11:45:45.222000+01:00,200521,10000
10138,COMPLETE,O_CANCELLED,2012-02-13 10:44:00,2012-01-13 11:45:45.222000+01:00,200521,10000
10138,COMPLETE,O_SELECTED,2012-02-13 10:44:00,2012-01-13 11:45:45.222000+01:00,200521,10000
10138,COMPLETE,O_CREATED,2012-02-13 10:44:01,2012-01-13 11:45:45.222000+01:00,200521,10000
10138,COMPLETE,O_SENT,2012-02-13 10:44:01,2012-01-13 11:45:45.222000+01:00,200521,10000
10138,COMPLETE,O_ACCEPTED,2012-02-13 10:45:28,2012-01-13 11:45:45.222000+01:00,200521,10000
10889,COMPLETE,O_SELECTED,2012-01-13 19:02:33,2012-01-13 11:50:18.034000+01:00,200530,10000
10889,COMPLETE,O_CREATED,2012-01-13 19:02:34,2012-01-13 11:50:18.034000+01:00,200530,10000
10889,COMPLETE,O_SENT,2012-01-13 19:02:34,2012-01-13 11:50:18.034000+01:00,200530,10000
11259,COMPLETE,O_SENT_BACK,2012-01-25 10:14:25,2012-01-13 11:50:18.034000+01:00,200530,10000
10629,COMPLETE,O_ACCEPTED,2012-02-01 11:33:49,2012-01-13 11:50:18.034000+01:00,200530,10000
10910,COMPLETE,O_SELECTED,2012-01-13 12:53:15,2012-01-13 12:03:42.625000+01:00,200536,11000
10910,COMPLETE,O_CREATED,2012-01-13 12:53:18,2012-01-13 12:03:42.625000+01:00,200536,11000
10910,COMPLETE,O_SENT,2012-01-13 12:53:18,2012-01-13 12:03:42.625000+01:00,200536,11000
10899,COMPLETE,O_SENT_BACK,2012-01-25 17:32:18,2012-01-13 12:03:42.625000+01:00,200536,11000
10809,COMPLETE,O_DECLINED,2012-01-26 13:12:18,2012-01-13 12:03:42.625000+01:00,200536,11000
11122,COMPLETE,O_SELECTED,2012-01-13 20:59:11,2012-01-13 12:42:46.042000+01:00,200548,10000
11122,COMPLETE,O_CREATED,2012-01-13 20:59:12,2012-01-13 12:42:46.042000+01:00,200548,10000
11122,COMPLETE,O_SENT,2012-01-13 20:59:12,2012-01-13 12:42:46.042000+01:00,200548,10000
11180,COMPLETE,O_CANCELLED,2012-01-30 11:58:00,2012-01-13 12:42:46.042000+01:00,200548,10000
11180,COMPLETE,O_SELECTED,2012-01-30 11:58:00,2012-01-13 12:42:46.042000+01:00,200548,10000
11180,COMPLETE,O_CREATED,2012-01-30 11:58:02,2012-01-13 12:42:46.042000+01:00,200548,10000
11180,COMPLETE,O_SENT,2012-01-30 11:58:02,2012-01-13 12:42:46.042000+01:00,200548,10000
11259,COMPLETE,O_SENT_BACK,2012-02-10 10:32:18,2012-01-13 12:42:46.042000+01:00,200548,10000
10629,COMPLETE,O_DECLINED,2012-02-13 13:57:24,2012-01-13 12:42:46.042000+01:00,200548,10000
10935,COMPLETE,O_SELECTED,2012-01-13 13:23:52,2012-01-13 13:14:16.580000+01:00,200551,25000
10935,COMPLETE,O_CREATED,2012-01-13 13:23:53,2012-01-13 13:14:16.580000+01:00,200551,25000
10935,COMPLETE,O_SENT,2012-01-13 13:23:53,2012-01-13 13:14:16.580000+01:00,200551,25000
10789,COMPLETE,O_SENT_BACK,2012-01-20 09:57:44,2012-01-13 13:14:16.580000+01:00,200551,25000
10138,COMPLETE,O_ACCEPTED,2012-01-24 11:58:30,2012-01-13 13:14:16.580000+01:00,200551,25000
11003,COMPLETE,O_SELECTED,2012-01-13 13:31:25,2012-01-13 13:22:12.648000+01:00,200560,6000
11003,COMPLETE,O_CREATED,2012-01-13 13:31:26,2012-01-13 13:22:12.648000+01:00,200560,6000
11003,COMPLETE,O_SENT,2012-01-13 13:31:26,2012-01-13 13:22:12.648000+01:00,200560,6000
10899,COMPLETE,O_SENT_BACK,2012-01-18 12:50:46,2012-01-13 13:22:12.648000+01:00,200560,6000
10609,COMPLETE,O_DECLINED,2012-01-19 13:42:58,2012-01-13 13:22:12.648000+01:00,200560,6000
11122,COMPLETE,O_SELECTED,2012-01-13 18:55:15,2012-01-13 13:34:54.951000+01:00,200566,15000
11122,COMPLETE,O_CREATED,2012-01-13 18:56:03,2012-01-13 13:34:54.951000+01:00,200566,15000
11122,COMPLETE,O_SENT,2012-01-13 18:56:03,2012-01-13 13:34:54.951000+01:00,200566,15000
10789,COMPLETE,O_SENT_BACK,2012-01-27 12:48:31,2012-01-13 13:34:54.951000+01:00,200566,15000
10972,COMPLETE,O_ACCEPTED,2012-02-02 10:30:21,2012-01-13 13:34:54.951000+01:00,200566,15000
11122,COMPLETE,O_SELECTED,2012-01-13 16:36:44,2012-01-13 13:36:52.454000+01:00,200569,8000
11122,COMPLETE,O_CREATED,2012-01-13 16:36:46,2012-01-13 13:36:52.454000+01:00,200569,8000
11122,COMPLETE,O_SENT,2012-01-13 16:36:46,2012-01-13 13:36:52.454000+01:00,200569,8000
11049,COMPLETE,O_SENT_BACK,2012-01-31 12:33:52,2012-01-13 13:36:52.454000+01:00,200569,8000
10609,COMPLETE,O_ACCEPTED,2012-02-06 10:49:06,2012-01-13 13:36:52.454000+01:00,200569,8000
10929,COMPLETE,O_SELECTED,2012-01-14 11:20:02,2012-01-13 13:37:07.264000+01:00,200572,3000
10929,COMPLETE,O_CREATED,2012-01-14 11:20:03,2012-01-13 13:37:07.264000+01:00,200572,3000
10929,COMPLETE,O_SENT,2012-01-14 11:20:03,2012-01-13 13:37:07.264000+01:00,200572,3000
11019,COMPLETE,O_CANCELLED,2012-01-21 14:16:45,2012-01-13 13:37:07.264000+01:00,200572,3000
10889,COMPLETE,O_SELECTED,2012-01-13 20:22:51,2012-01-13 13:45:37.364000+01:00,200578,5000
10889,COMPLETE,O_CREATED,2012-01-13 20:22:52,2012-01-13 13:45:37.364000+01:00,200578,5000
10889,COMPLETE,O_SENT,2012-01-13 20:22:52,2012-01-13 13:45:37.364000+01:00,200578,5000
10889,COMPLETE,O_SELECTED,2012-01-13 20:24:00,2012-01-13 13:45:37.364000+01:00,200578,5000
10889,COMPLETE,O_CANCELLED,2012-01-13 20:24:00,2012-01-13 13:45:37.364000+01:00,200578,5000
10889,COMPLETE,O_CREATED,2012-01-13 20:24:01,2012-01-13 13:45:37.364000+01:00,200578,5000
10889,COMPLETE,O_SENT,2012-01-13 20:24:01,2012-01-13 13:45:37.364000+01:00,200578,5000
11179,COMPLETE,O_CANCELLED,2012-02-08 12:03:14,2012-01-13 13:45:37.364000+01:00,200578,5000
10929,COMPLETE,O_SELECTED,2012-01-14 12:03:18,2012-01-13 14:08:14.287000+01:00,200581,50000
10929,COMPLETE,O_CREATED,2012-01-14 12:04:05,2012-01-13 14:08:14.287000+01:00,200581,50000
10929,COMPLETE,O_SENT,2012-01-14 12:04:05,2012-01-13 14:08:14.287000+01:00,200581,50000
10929,COMPLETE,O_SELECTED,2012-01-14 13:51:28,2012-01-13 14:08:14.287000+01:00,200581,50000
10929,COMPLETE,O_CANCELLED,2012-01-14 13:51:28,2012-01-13 14:08:14.287000+01:00,200581,50000
10929,COMPLETE,O_CREATED,2012-01-14 13:51:30,2012-01-13 14:08:14.287000+01:00,200581,50000
10929,COMPLETE,O_SENT,2012-01-14 13:51:30,2012-01-13 14:08:14.287000+01:00,200581,50000
11049,COMPLETE,O_SENT_BACK,2012-01-19 09:57:07,2012-01-13 14:08:14.287000+01:00,200581,50000
11289,COMPLETE,O_DECLINED,2012-01-23 15:03:59,2012-01-13 14:08:14.287000+01:00,200581,50000
11003,COMPLETE,O_SELECTED,2012-01-16 16:04:56,2012-01-13 14:25:57.794000+01:00,200587,10000
11003,COMPLETE,O_CREATED,2012-01-16 16:04:58,2012-01-13 14:25:57.794000+01:00,200587,10000
11003,COMPLETE,O_SENT,2012-01-16 16:04:58,2012-01-13 14:25:57.794000+01:00,200587,10000
11180,COMPLETE,O_CANCELLED,2012-01-23 16:41:57,2012-01-13 14:25:57.794000+01:00,200587,10000
11169,COMPLETE,O_SELECTED,2012-01-13 14:48:25,2012-01-13 14:39:42.067000+01:00,200593,5000
11169,COMPLETE,O_CREATED,2012-01-13 14:48:27,2012-01-13 14:39:42.067000+01:00,200593,5000
11169,COMPLETE,O_SENT,2012-01-13 14:48:27,2012-01-13 14:39:42.067000+01:00,200593,5000
11019,COMPLETE,O_CANCELLED,2012-02-04 16:09:19,2012-01-13 14:39:42.067000+01:00,200593,5000
11019,COMPLETE,O_SELECTED,2012-02-04 16:09:19,2012-01-13 14:39:42.067000+01:00,200593,5000
11019,COMPLETE,O_CREATED,2012-02-04 16:09:20,2012-01-13 14:39:42.067000+01:00,200593,5000
11019,COMPLETE,O_SENT,2012-02-04 16:09:20,2012-01-13 14:39:42.067000+01:00,200593,5000
11049,COMPLETE,O_SENT_BACK,2012-02-09 10:48:08,2012-01-13 14:39:42.067000+01:00,200593,5000
11201,COMPLETE,O_CANCELLED,2012-02-13 20:40:42,2012-01-13 14:39:42.067000+01:00,200593,5000
11201,COMPLETE,O_SELECTED,2012-02-13 20:40:42,2012-01-13 14:39:42.067000+01:00,200593,5000
11201,COMPLETE,O_CREATED,2012-02-13 20:40:43,2012-01-13 14:39:42.067000+01:00,200593,5000
11201,COMPLETE,O_SENT,2012-02-13 20:40:43,2012-01-13 14:39:42.067000+01:00,200593,5000
10899,COMPLETE,O_SENT_BACK,2012-02-17 10:55:20,2012-01-13 14:39:42.067000+01:00,200593,5000
10629,COMPLETE,O_ACCEPTED,2012-02-17 12:58:08,2012-01-13 14:39:42.067000+01:00,200593,5000
11003,COMPLETE,O_SELECTED,2012-01-13 14:50:28,2012-01-13 14:40:15.477000+01:00,200596,11000
11003,COMPLETE,O_CREATED,2012-01-13 14:50:29,2012-01-13 14:40:15.477000+01:00,200596,11000
11003,COMPLETE,O_SENT,2012-01-13 14:50:29,2012-01-13 14:40:15.477000+01:00,200596,11000
11259,COMPLETE,O_SENT_BACK,2012-01-18 13:22:53,2012-01-13 14:40:15.477000+01:00,200596,11000
10138,COMPLETE,O_ACCEPTED,2012-01-20 14:43:09,2012-01-13 14:40:15.477000+01:00,200596,11000
10939,COMPLETE,O_SELECTED,2012-01-14 12:25:51,2012-01-13 15:04:26.084000+01:00,200605,9100
10939,COMPLETE,O_CREATED,2012-01-14 12:25:52,2012-01-13 15:04:26.084000+01:00,200605,9100
10939,COMPLETE,O_SENT,2012-01-14 12:25:53,2012-01-13 15:04:26.084000+01:00,200605,9100
10789,COMPLETE,O_SENT_BACK,2012-01-20 09:39:16,2012-01-13 15:04:26.084000+01:00,200605,9100
10138,COMPLETE,O_ACCEPTED,2012-01-24 13:47:11,2012-01-13 15:04:26.084000+01:00,200605,9100
10910,COMPLETE,O_SELECTED,2012-01-13 15:17:51,2012-01-13 15:11:08.860000+01:00,200608,15000
10910,COMPLETE,O_CREATED,2012-01-13 15:18:39,2012-01-13 15:11:08.860000+01:00,200608,15000
10910,COMPLETE,O_SENT,2012-01-13 15:18:39,2012-01-13 15:11:08.860000+01:00,200608,15000
11119,COMPLETE,O_CANCELLED,2012-01-20 19:50:52,2012-01-13 15:11:08.860000+01:00,200608,15000
10913,COMPLETE,O_SELECTED,2012-01-14 15:05:40,2012-01-13 15:48:10.502000+01:00,200623,35000
10913,COMPLETE,O_CREATED,2012-01-14 15:05:41,2012-01-13 15:48:10.502000+01:00,200623,35000
10913,COMPLETE,O_SENT,2012-01-14 15:05:41,2012-01-13 15:48:10.502000+01:00,200623,35000
11259,COMPLETE,O_SENT_BACK,2012-01-23 11:39:26,2012-01-13 15:48:10.502000+01:00,200623,35000
10629,COMPLETE,O_ACCEPTED,2012-02-02 14:58:07,2012-01-13 15:48:10.502000+01:00,200623,35000
10939,COMPLETE,O_SELECTED,2012-01-14 11:21:20,2012-01-13 16:19:42.271000+01:00,200632,7500
10939,COMPLETE,O_CREATED,2012-01-14 11:21:22,2012-01-13 16:19:42.271000+01:00,200632,7500
10939,COMPLETE,O_SENT,2012-01-14 11:21:22,2012-01-13 16:19:42.271000+01:00,200632,7500
11259,COMPLETE,O_SENT_BACK,2012-01-30 11:23:08,2012-01-13 16:19:42.271000+01:00,200632,7500
10609,COMPLETE,O_DECLINED,2012-02-02 14:39:04,2012-01-13 16:19:42.271000+01:00,200632,7500
10889,COMPLETE,O_SELECTED,2012-01-13 17:28:41,2012-01-13 16:38:22.160000+01:00,200635,15000
10889,COMPLETE,O_CREATED,2012-01-13 17:28:42,2012-01-13 16:38:22.160000+01:00,200635,15000
10889,COMPLETE,O_SENT,2012-01-13 17:28:42,2012-01-13 16:38:22.160000+01:00,200635,15000
10889,COMPLETE,O_SELECTED,2012-01-13 17:32:30,2012-01-13 16:38:22.160000+01:00,200635,15000
10889,COMPLETE,O_CANCELLED,2012-01-13 17:32:30,2012-01-13 16:38:22.160000+01:00,200635,15000
10889,COMPLETE,O_CREATED,2012-01-13 17:32:32,2012-01-13 16:38:22.160000+01:00,200635,15000
10889,COMPLETE,O_SENT,2012-01-13 17:32:32,2012-01-13 16:38:22.160000+01:00,200635,15000
10889,COMPLETE,O_SELECTED,2012-01-24 19:57:32,2012-01-13 16:38:22.160000+01:00,200635,15000
10889,COMPLETE,O_CANCELLED,2012-01-24 19:57:32,2012-01-13 16:38:22.160000+01:00,200635,15000
10889,COMPLETE,O_CREATED,2012-01-24 19:57:33,2012-01-13 16:38:22.160000+01:00,200635,15000
10889,COMPLETE,O_SENT,2012-01-24 19:57:33,2012-01-13 16:38:22.160000+01:00,200635,15000
10889,COMPLETE,O_SELECTED,2012-01-24 20:00:00,2012-01-13 16:38:22.160000+01:00,200635,15000
10889,COMPLETE,O_CANCELLED,2012-01-24 20:00:00,2012-01-13 16:38:22.160000+01:00,200635,15000
10889,COMPLETE,O_CREATED,2012-01-24 20:00:02,2012-01-13 16:38:22.160000+01:00,200635,15000
10889,COMPLETE,O_SENT,2012-01-24 20:00:02,2012-01-13 16:38:22.160000+01:00,200635,15000
112,COMPLETE,O_CANCELLED,2012-02-24 09:15:38,2012-01-13 16:38:22.160000+01:00,200635,15000
11202,COMPLETE,O_SELECTED,2012-01-13 17:28:48,2012-01-13 17:10:55.295000+01:00,200644,10000
11202,COMPLETE,O_CREATED,2012-01-13 17:28:49,2012-01-13 17:10:55.295000+01:00,200644,10000
11202,COMPLETE,O_SENT,2012-01-13 17:28:49,2012-01-13 17:10:55.295000+01:00,200644,10000
11049,COMPLETE,O_SENT_BACK,2012-01-26 10:58:47,2012-01-13 17:10:55.295000+01:00,200644,10000
10609,COMPLETE,O_DECLINED,2012-01-31 09:12:02,2012-01-13 17:10:55.295000+01:00,200644,10000
10909,COMPLETE,O_SELECTED,2012-01-13 18:11:54,2012-01-13 18:00:10.100000+01:00,200656,10000
10909,COMPLETE,O_CREATED,2012-01-13 18:11:55,2012-01-13 18:00:10.100000+01:00,200656,10000
10909,COMPLETE,O_SENT,2012-01-13 18:11:55,2012-01-13 18:00:10.100000+01:00,200656,10000
11259,COMPLETE,O_SENT_BACK,2012-01-20 10:01:19,2012-01-13 18:00:10.100000+01:00,200656,10000
10138,COMPLETE,O_ACCEPTED,2012-01-24 12:11:06,2012-01-13 18:00:10.100000+01:00,200656,10000
10929,COMPLETE,O_SELECTED,2012-01-14 16:50:55,2012-01-13 18:53:19.547000+01:00,200674,25000
10929,COMPLETE,O_CREATED,2012-01-14 16:51:44,2012-01-13 18:53:19.547000+01:00,200674,25000
10929,COMPLETE,O_SENT,2012-01-14 16:51:44,2012-01-13 18:53:19.547000+01:00,200674,25000
10899,COMPLETE,O_SENT_BACK,2012-01-24 10:36:00,2012-01-13 18:53:19.547000+01:00,200674,25000
10629,COMPLETE,O_ACCEPTED,2012-01-27 12:55:34,2012-01-13 18:53:19.547000+01:00,200674,25000
10863,COMPLETE,O_SELECTED,2012-01-16 19:30:36,2012-01-13 19:26:58.073000+01:00,200686,7000
10863,COMPLETE,O_CREATED,2012-01-16 19:30:37,2012-01-13 19:26:58.073000+01:00,200686,7000
10863,COMPLETE,O_SENT,2012-01-16 19:30:37,2012-01-13 19:26:58.073000+01:00,200686,7000
11049,COMPLETE,O_SENT_BACK,2012-01-24 13:20:42,2012-01-13 19:26:58.073000+01:00,200686,7000
10138,COMPLETE,O_ACCEPTED,2012-01-31 11:21:36,2012-01-13 19:26:58.073000+01:00,200686,7000
11180,COMPLETE,O_SELECTED,2012-01-18 19:47:20,2012-01-13 19:55:24.605000+01:00,200698,10835
11180,COMPLETE,O_CREATED,2012-01-18 19:47:22,2012-01-13 19:55:24.605000+01:00,200698,10835
11180,COMPLETE,O_SENT,2012-01-18 19:47:22,2012-01-13 19:55:24.605000+01:00,200698,10835
11049,COMPLETE,O_SENT_BACK,2012-01-26 10:57:28,2012-01-13 19:55:24.605000+01:00,200698,10835
10609,COMPLETE,O_DECLINED,2012-01-31 10:33:18,2012-01-13 19:55:24.605000+01:00,200698,10835
10913,COMPLETE,O_SELECTED,2012-01-14 16:22:05,2012-01-13 20:15:43.677000+01:00,200707,13500
10913,COMPLETE,O_CREATED,2012-01-14 16:22:06,2012-01-13 20:15:43.677000+01:00,200707,13500
10913,COMPLETE,O_SENT,2012-01-14 16:22:07,2012-01-13 20:15:43.677000+01:00,200707,13500
11259,COMPLETE,O_SENT_BACK,2012-01-19 14:45:33,2012-01-13 20:15:43.677000+01:00,200707,13500
10972,COMPLETE,O_ACCEPTED,2012-01-19 16:31:00,2012-01-13 20:15:43.677000+01:00,200707,13500
10932,COMPLETE,O_SELECTED,2012-01-14 15:11:29,2012-01-13 20:20:14.105000+01:00,200716,15000
10932,COMPLETE,O_CREATED,2012-01-14 15:11:30,2012-01-13 20:20:14.105000+01:00,200716,15000
10932,COMPLETE,O_SENT,2012-01-14 15:11:30,2012-01-13 20:20:14.105000+01:00,200716,15000
10789,COMPLETE,O_SENT_BACK,2012-01-20 15:59:55,2012-01-13 20:20:14.105000+01:00,200716,15000
10809,COMPLETE,O_ACCEPTED,2012-01-25 14:12:18,2012-01-13 20:20:14.105000+01:00,200716,15000
11121,COMPLETE,O_SELECTED,2012-01-16 10:14:33,2012-01-13 21:11:24.920000+01:00,200725,25000
11121,COMPLETE,O_CREATED,2012-01-16 10:14:36,2012-01-13 21:11:24.920000+01:00,200725,25000
11121,COMPLETE,O_SENT,2012-01-16 10:14:36,2012-01-13 21:11:24.920000+01:00,200725,25000
