org:group,resource country,organization country,org:resource,organization involved,role,event,impact,product,lifecycle:transition,completeTime,case,oranization country
Org line A2,France,fr,Maryse,V21 2nd,D_1,Completed,Low,PROD596,Closed,2012-02-01 12:32:12,1-611582394,
Org line G4,Sweden,se,Mikael,S33 2nd,,Accepted,High,PROD448,In Progress,2011-11-18 11:16:41,1-611605221,
Org line G4,Sweden,se,Mikael,S33 2nd,,Accepted,High,PROD448,Wait,2012-01-19 17:12:53,1-611605221,
Org line G4,Sweden,se,Mikael,S33 2nd,,Completed,High,PROD448,Closed,2012-01-25 18:27:07,1-611605221,
Org line G1,Sweden,se,Anders,G358 2nd,E_6,Accepted,Major,PROD152,In Progress,2011-11-18 12:20:03,1-611632212,
Org line G1,Sweden,se,Anders,G358 2nd,E_6,Accepted,Major,PROD152,In Progress,2011-12-21 14:26:03,1-611632212,
Org line G1,Sweden,se,Anders,G358 2nd,E_6,Accepted,Major,PROD152,Wait,2011-12-21 14:26:22,1-611632212,
Org line G1,Sweden,se,Anders,G358 2nd,E_6,Completed,Major,PROD152,Closed,2012-03-14 12:04:02,1-611632212,
Org line A2,Sweden,se,John,N15 2nd,A2_1,Accepted,Medium,PROD180,In Progress,2011-11-18 14:14:42,1-611637278,
Org line A2,Sweden,se,John,N15 2nd,A2_1,Completed,Medium,PROD180,Closed,2012-01-17 15:32:16,1-611637278,
Org line C,France,in,Yann,G165 2nd,E_7,Accepted,High,PROD671,In Progress,2011-11-18 11:35:36,1-611651603,
Org line C,France,in,Yann,G165 2nd,E_7,Accepted,High,PROD671,Wait,2011-11-18 11:38:20,1-611651603,
Org line C,France,in,Yann,G165 2nd,E_7,Accepted,High,PROD671,In Progress,2011-11-18 12:32:43,1-611651603,
Org line C,France,in,Yann,G165 2nd,E_7,Completed,High,PROD671,Closed,2012-02-15 14:07:13,1-611651603,
Org line C,Sweden,se,Praveen,G271 2nd,E_10,Accepted,High,PROD802,In Progress,2011-11-19 20:35:42,1-612515539,
Org line C,Sweden,se,Praveen,G271 2nd,E_10,Queued,High,PROD802,Awaiting Assignment,2011-11-19 20:37:42,1-612515539,
Org line C,Sweden,se,Kamal,G271 2nd,E_10,Accepted,High,PROD802,In Progress,2011-11-21 08:04:32,1-612515539,
Org line C,Sweden,se,Martin,G273 3rd,C_6,Queued,High,PROD802,Awaiting Assignment,2011-11-21 08:07:43,1-612515539,
Org line C,Sweden,se,Vikash,G273 3rd,C_6,Accepted,High,PROD802,In Progress,2012-01-24 10:18:31,1-612515539,
Org line C,Sweden,se,Vikash,G273 3rd,C_6,Accepted,High,PROD802,Wait,2012-01-24 10:19:23,1-612515539,
Org line C,Sweden,se,Vikash,G273 3rd,C_6,Completed,High,PROD802,Closed,2012-01-31 13:50:15,1-612515539,
Org line G4,Sweden,se,Roland,S33 2nd,,Accepted,Medium,PROD374,In Progress,2011-11-21 09:34:45,1-613033122,
Org line G4,Sweden,se,Roland,S33 2nd,,Accepted,Medium,PROD374,Wait,2011-11-28 16:12:09,1-613033122,
Org line G4,Sweden,se,Roland,S33 2nd,,Accepted,Medium,PROD374,In Progress,2011-12-05 20:38:55,1-613033122,
Org line G4,Sweden,se,Roland,S33 2nd,,Completed,Medium,PROD374,Closed,2012-02-08 21:42:42,1-613033122,
Org line C,INDIA,in,Asmita,G239 3rd,C_6,Accepted,Medium,PROD671,In Progress,2011-11-21 16:02:34,1-613364032,
Org line C,INDIA,in,Asmita,G239 3rd,C_6,Accepted,Medium,PROD671,In Progress,2011-11-21 16:04:07,1-613364032,
Org line C,INDIA,in,Asmita,G239 3rd,C_6,Accepted,Medium,PROD671,Wait,2012-01-16 07:53:42,1-613364032,
Org line C,France,in,Francois,G239 3rd,C_6,Queued,Medium,PROD671,Awaiting Assignment,2012-02-21 06:53:58,1-613364032,
Org line C,Belgium,in,Vincent,G239 3rd,C_6,Accepted,Medium,PROD671,In Progress,2012-02-21 07:40:48,1-613364032,
Org line C,INDIA,in,-,G162 2nd,E_7,Queued,Medium,PROD671,Awaiting Assignment,2012-02-21 11:11:30,1-613364032,
Org line C,INDIA,in,Asmita,G165 2nd,E_7,Accepted,Medium,PROD671,In Progress,2012-02-27 11:04:23,1-613364032,
Org line C,INDIA,in,Asmita,G165 2nd,E_7,Completed,Medium,PROD671,Closed,2012-03-14 07:10:20,1-613364032,
Org line C,USA,us,Joshua,G88 2nd,E_4,Accepted,Medium,PROD436,In Progress,2011-11-21 16:27:27,1-613412559,
Org line C,USA,us,Joshua,G88 2nd,E_4,Completed,Medium,PROD436,Closed,2012-01-06 18:59:13,1-613412559,
Org line C,INDIA,in,Pranesh,G181 2nd,E_8,Accepted,Medium,PROD474,In Progress,2011-11-22 00:57:49,1-613496066,
Org line C,INDIA,in,Pranesh,G181 2nd,E_8,Queued,Medium,PROD474,Awaiting Assignment,2011-11-22 01:06:42,1-613496066,
Org line C,INDIA,in,Pavan,G186 2nd,E_8,Accepted,Medium,PROD474,In Progress,2011-11-29 15:29:02,1-613496066,
Org line C,INDIA,in,Pavan,G186 2nd,E_8,Accepted,Medium,PROD474,Wait,2011-11-29 15:33:42,1-613496066,
Org line C,INDIA,in,Pavan,G186 2nd,E_8,Completed,Medium,PROD474,Closed,2012-03-16 07:50:31,1-613496066,
Org line C,INDIA,us,Sarath,G88 2nd,E_4,Accepted,Medium,PROD219,In Progress,2011-11-22 07:32:34,1-613740745,
Org line C,INDIA,us,Sarath,G88 2nd,E_4,Completed,Medium,PROD219,Closed,2012-01-04 10:44:19,1-613740745,
Org line C,Sweden,se,Curt,G99 2nd,E_1,Accepted,Medium,PROD153,In Progress,2011-11-23 00:48:06,1-614378697,
Org line C,Sweden,se,Curt,G99 2nd,E_1,Queued,Medium,PROD153,Awaiting Assignment,2011-11-23 00:54:14,1-614378697,
Org line C,INDIA,se,Saurabh,G99 2nd,E_1,Accepted,Medium,PROD153,In Progress,2012-02-01 14:35:57,1-614378697,
Org line C,INDIA,se,Saurabh,G99 2nd,E_1,Completed,Medium,PROD153,Closed,2012-03-14 11:14:44,1-614378697,
Org line C,Sweden,se,Curt,G99 2nd,E_1,Accepted,Medium,PROD153,In Progress,2011-11-23 00:54:50,1-614378787,
Org line C,Sweden,se,Curt,G99 2nd,E_1,Queued,Medium,PROD153,Awaiting Assignment,2011-11-23 01:06:12,1-614378787,
Org line C,Sweden,se,Curt,G100 3rd,C_1,Accepted,Medium,PROD153,In Progress,2012-03-15 09:49:49,1-614378787,
Org line C,Sweden,se,Curt,G100 3rd,C_1,Completed,Medium,PROD153,Closed,2012-03-15 09:50:07,1-614378787,
Org line C,Sweden,us,Bjarne,G88 2nd,E_4,Accepted,Medium,PROD794,In Progress,2011-11-23 07:06:12,1-614451236,
Org line C,Sweden,us,Bjarne,G88 2nd,E_4,Completed,Medium,PROD794,Closed,2012-03-20 13:47:33,1-614451236,
Org line A2,POLAND,pl,Dawid,N26 2nd,A2_3,Accepted,Medium,PROD791,In Progress,2011-11-23 15:01:03,1-615224713,
Org line A2,POLAND,pl,Dawid,N26 2nd,A2_3,Completed,Medium,PROD791,Closed,2012-01-13 13:26:02,1-615224713,
Org line C,Sweden,se,Joakim,G290 3rd,C_6,Accepted,High,PROD154,In Progress,2011-11-24 07:34:09,1-615905511,
Org line C,Sweden,se,Joakim,G290 3rd,C_6,Accepted,High,PROD154,Wait,2012-02-07 15:03:51,1-615905511,
Org line C,Sweden,se,Joakim,G290 3rd,C_6,Completed,High,PROD154,Closed,2012-04-25 16:00:33,1-615905511,
Org line C,France,us,Sylvie,G14 3rd,C_1,Accepted,Low,PROD398,In Progress,2011-11-24 11:07:34,1-616014042,
Org line C,France,us,Sylvie,G14 3rd,C_1,Completed,Low,PROD398,Closed,2012-03-28 12:41:08,1-616014042,
Org line C,USA,in,Robert,G88 2nd,E_4,Accepted,Medium,PROD565,In Progress,2011-11-24 13:08:26,1-616211466,
Org line C,USA,in,Robert,G88 2nd,E_4,Accepted,Medium,PROD565,Wait,2011-11-24 13:11:59,1-616211466,
Org line C,USA,in,Robert,G88 2nd,E_4,Queued,Medium,PROD565,Awaiting Assignment,2011-12-21 12:31:08,1-616211466,
Org line C,INDIA,in,Pratap,G87 2nd,E_4,Queued,Medium,PROD565,Awaiting Assignment,2012-01-20 02:32:09,1-616211466,
Org line C,INDIA,in,Pratap,G87 2nd,E_4,Accepted,Medium,PROD565,In Progress,2012-02-13 03:22:20,1-616211466,
Org line C,INDIA,in,Pratap,G87 2nd,E_4,Accepted,Medium,PROD565,Wait,2012-02-13 03:22:28,1-616211466,
Org line C,Sweden,in,Suman,G87 2nd,E_4,Accepted,Medium,PROD565,In Progress,2012-03-15 12:22:42,1-616211466,
Org line C,Sweden,in,Suman,G87 2nd,E_4,Completed,Medium,PROD565,Closed,2012-03-15 12:22:50,1-616211466,
Org line C,USA,us,Robert,G88 2nd,E_4,Accepted,Medium,PROD348,In Progress,2011-11-24 14:07:54,1-616288482,
Org line C,USA,us,Robert,G88 2nd,E_4,Accepted,Medium,PROD348,In Progress,2011-11-24 14:08:48,1-616288482,
Org line C,USA,us,Robert,G88 2nd,E_4,Accepted,Medium,PROD348,Wait,2011-11-24 14:16:44,1-616288482,
Org line C,USA,us,Robert,G88 2nd,E_4,Accepted,Medium,PROD348,Assigned,2011-11-24 14:20:36,1-616288482,
Org line C,INDIA,us,J,G88 2nd,E_4,Accepted,Medium,PROD348,In Progress,2011-11-24 14:20:44,1-616288482,
Org line C,INDIA,us,KumarGuru,G88 2nd,E_4,Accepted,Medium,PROD348,Assigned,2011-11-24 14:20:56,1-616288482,
Org line C,INDIA,us,KumarGuru,G88 2nd,E_4,Completed,Medium,PROD348,Closed,2012-03-19 07:12:22,1-616288482,
Org line C,Sweden,in,Jonas,G186 2nd,E_8,Accepted,Medium,PROD473,In Progress,2011-11-24 17:30:30,1-616409083,
Org line C,Sweden,in,Jonas,G186 2nd,E_8,Completed,Medium,PROD473,Closed,2012-02-15 12:26:06,1-616409083,
Org line C,Sweden,in,Jonas,G186 2nd,E_8,Accepted,Medium,PROD473,In Progress,2012-02-15 15:54:41,1-616409083,
Org line C,Sweden,in,Jonas,G186 2nd,E_8,Completed,Medium,PROD473,Closed,2012-02-15 16:12:50,1-616409083,
Org line A2,Sweden,se,Niklas,G167 2nd,A2_2,Accepted,Low,PROD681,In Progress,2011-11-25 12:33:57,1-616977258,
Org line A2,Sweden,se,Niklas,G167 2nd,A2_2,Accepted,Low,PROD681,Assigned,2012-01-05 11:31:53,1-616977258,
Org line A2,Sweden,se,Niklas,G167 2nd,A2_2,Accepted,Low,PROD681,In Progress,2012-04-23 11:06:44,1-616977258,
Org line A2,Sweden,se,Niklas,G167 2nd,A2_2,Completed,Low,PROD681,Closed,2012-04-23 11:07:42,1-616977258,
Org line C,Sweden,se,Ann-Charlotte,G138 2nd,E_10,Accepted,Medium,PROD659,In Progress,2011-11-25 11:23:38,1-616993936,
Org line C,Sweden,se,Ann-Charlotte,G138 2nd,E_10,Queued,Medium,PROD659,Awaiting Assignment,2011-11-25 11:28:42,1-616993936,
Org line C,Sweden,se,Jakob,G80,E_5,Accepted,Medium,PROD659,In Progress,2011-11-25 11:30:35,1-616993936,
Org line C,Sweden,se,Ann-Charlotte,G138 2nd,E_10,Queued,Medium,PROD659,Awaiting Assignment,2011-11-25 11:32:07,1-616993936,
Org line C,Sweden,se,Christer,G290 3rd,C_6,Accepted,Medium,PROD659,In Progress,2011-11-25 15:25:53,1-616993936,
Org line C,Sweden,se,Christer,G290 3rd,C_6,Completed,Medium,PROD659,Closed,2012-01-27 14:12:32,1-616993936,
Org line C,Sweden,se,Jan,G237 3rd,C_6,Accepted,Medium,PROD208,In Progress,2011-11-25 13:21:16,1-617042441,
Org line C,Sweden,se,Jan,G237 3rd,C_6,Queued,Medium,PROD208,Awaiting Assignment,2011-12-01 10:22:28,1-617042441,
Org line C,Sweden,se,Sumit,G236 2nd,E_10,Accepted,Medium,PROD208,In Progress,2011-12-01 10:23:47,1-617042441,
Org line C,Sweden,se,Jan,G237 3rd,C_6,Queued,Medium,PROD208,Awaiting Assignment,2011-12-01 15:28:14,1-617042441,
Org line C,Sweden,se,Sumit,G236 2nd,E_10,Accepted,Medium,PROD208,In Progress,2011-12-01 15:29:02,1-617042441,
Org line C,Sweden,se,Jan,G237 3rd,C_6,Accepted,Medium,PROD208,Assigned,2011-12-01 15:29:41,1-617042441,
Org line C,Sweden,se,Sumit,G237 3rd,C_6,Accepted,Medium,PROD208,In Progress,2011-12-01 15:29:46,1-617042441,
Org line C,Sweden,se,Sumit,G237 3rd,C_6,Completed,Medium,PROD208,Closed,2012-01-04 12:12:18,1-617042441,
Org line C,Sweden,se,Vesa,G268 3rd,C_6,Accepted,High,PROD805,In Progress,2011-11-25 15:08:25,1-617049384,
Org line C,Sweden,se,Vesa,G268 3rd,C_6,Completed,High,PROD805,Closed,2012-01-23 10:11:18,1-617049384,
Org line G4,Sweden,se,Roland,S33 2nd,,Accepted,Medium,PROD374,In Progress,2011-11-25 16:02:27,1-617084616,
Org line G4,Sweden,se,Roland,S33 2nd,,Accepted,Medium,PROD374,Wait,2011-12-05 08:23:00,1-617084616,
Org line G4,Sweden,se,Roland,S33 2nd,,Completed,Medium,PROD374,Closed,2012-02-08 21:55:10,1-617084616,
Org line C,USA,us,Robert,G88 2nd,E_4,Accepted,Medium,PROD793,In Progress,2011-11-28 09:22:46,1-617356985,
Org line C,USA,us,Robert,G88 2nd,E_4,Completed,Medium,PROD793,Closed,2011-11-29 09:48:55,1-617356985,
Org line C,USA,us,Robert,G88 2nd,E_4,Accepted,Medium,PROD793,In Progress,2012-02-08 02:42:36,1-617356985,
Org line C,USA,us,Robert,G88 2nd,E_4,Accepted,Medium,PROD793,Wait,2012-02-08 03:04:57,1-617356985,
Org line C,USA,us,Robert,G88 2nd,E_4,Queued,Medium,PROD793,Awaiting Assignment,2012-03-07 12:54:59,1-617356985,
Org line C,Sweden,us,Bhavesh,G88 2nd,E_4,Accepted,Medium,PROD793,In Progress,2012-03-13 11:44:07,1-617356985,
Org line C,Sweden,us,Bhavesh,G88 2nd,E_4,Completed,Medium,PROD793,Closed,2012-03-13 11:44:47,1-617356985,
Org line A2,China,se,Yue,G350 2nd,A2_5,Accepted,Major,PROD92,In Progress,2011-11-28 10:16:12,1-617389027,
Org line A2,China,se,Yue,G350 2nd,A2_5,Accepted,Major,PROD92,Wait,2011-11-30 02:11:40,1-617389027,
Org line A2,China,se,Yue,G350 2nd,A2_5,Completed,Major,PROD92,Closed,2012-01-05 02:06:21,1-617389027,
Org line C,Sweden,se,Johan,G269 3rd,C_6,Accepted,Low,PROD209,In Progress,2011-11-28 13:45:21,1-617470131,
Org line C,Sweden,se,Johan,G269 3rd,C_6,Accepted,Low,PROD209,Wait,2011-11-28 13:49:51,1-617470131,
Org line C,Sweden,se,Johan,G269 3rd,C_6,Queued,Low,PROD209,Awaiting Assignment,2011-11-30 12:13:31,1-617470131,
Org line C,Sweden,se,Shery,G269 3rd,C_6,Accepted,Low,PROD209,Assigned,2011-12-21 15:52:59,1-617470131,
Org line C,Sweden,se,Awneesh,G269 3rd,C_6,Accepted,Low,PROD209,In Progress,2012-02-13 08:21:31,1-617470131,
Org line C,Sweden,se,Shery,G269 3rd,C_6,Accepted,Low,PROD209,In Progress,2012-02-13 08:22:32,1-617470131,
Org line C,Sweden,se,Shery,G269 3rd,C_6,Completed,Low,PROD209,Closed,2012-02-13 08:22:56,1-617470131,
Org line C,INDIA,in,Freddy,G93 2nd,E_4,Accepted,Medium,PROD325,In Progress,2011-11-29 04:12:33,1-617696569,
Org line C,INDIA,in,Freddy,G93 2nd,E_4,Completed,Medium,PROD325,Closed,2011-12-19 04:43:18,1-617696569,
Org line C,INDIA,in,Freddy,G93 2nd,E_4,Accepted,Medium,PROD325,In Progress,2012-01-18 12:05:10,1-617696569,
Org line C,INDIA,in,Freddy,G93 2nd,E_4,Completed,Medium,PROD325,Closed,2012-01-18 12:07:06,1-617696569,
Org line C,INDIA,in,Freddy,G93 2nd,E_4,Accepted,Medium,PROD325,In Progress,2012-02-14 09:15:07,1-617696569,
Org line C,INDIA,in,Freddy,G93 2nd,E_4,Completed,Medium,PROD325,Closed,2012-02-14 09:15:35,1-617696569,
Org line A2,Sweden,se,Britt,T17 2nd,A2_1,Accepted,High,PROD350,In Progress,2011-11-30 04:43:31,1-618041243,
Org line A2,Sweden,se,Britt,T17 2nd,A2_1,Queued,High,PROD350,Awaiting Assignment,2011-11-30 08:37:56,1-618041243,
Org line A2,Sweden,se,Britt,J2 2nd,A2_1,Accepted,High,PROD350,In Progress,2011-12-12 12:48:59,1-618041243,
Org line A2,Sweden,se,Britt,J2 2nd,A2_1,Accepted,High,PROD350,Wait,2011-12-12 14:52:54,1-618041243,
Org line A2,Sweden,se,Britt,J2 2nd,A2_1,Completed,High,PROD350,Closed,2012-01-19 16:18:51,1-618041243,
Org line A2,Sweden,cn,Patrik,N19 2nd,A2_1,Accepted,Medium,PROD38,In Progress,2011-11-30 05:20:53,1-618041343,
Org line A2,Sweden,cn,Patrik,N19 2nd,A2_1,Queued,Medium,PROD38,Awaiting Assignment,2011-11-30 08:38:36,1-618041343,
Org line A2,Sweden,cn,Fredrik,N19 2nd,A2_1,Accepted,Medium,PROD38,In Progress,2011-11-30 08:54:41,1-618041343,
Org line B,China,cn,Jihong,D1,A2_1,Queued,Medium,PROD38,Awaiting Assignment,2011-11-30 08:55:27,1-618041343,
Org line B,THAILAND,cn,Kwewat,D1,A2_1,Accepted,Medium,PROD38,In Progress,2012-01-05 03:30:36,1-618041343,
Org line B,THAILAND,cn,Kwewat,D1,A2_1,Completed,Medium,PROD38,Closed,2012-01-05 03:31:22,1-618041343,
Org line A2,Sweden,se,Britt,T17 2nd,A2_1,Accepted,Medium,PROD350,In Progress,2011-11-30 07:54:16,1-618116069,
Org line A2,Sweden,se,Britt,T17 2nd,A2_1,Queued,Medium,PROD350,Awaiting Assignment,2011-11-30 08:14:54,1-618116069,
Org line A2,Sweden,se,Britt,J2 2nd,A2_1,Accepted,Medium,PROD350,In Progress,2011-12-12 14:51:59,1-618116069,
Org line A2,Sweden,se,Britt,J2 2nd,A2_1,Accepted,Medium,PROD350,Wait,2011-12-12 14:52:05,1-618116069,
Org line A2,Sweden,se,Britt,J2 2nd,A2_1,Completed,Medium,PROD350,Closed,2012-01-19 16:30:17,1-618116069,
Org line C,France,fr,Yannick,T8 2nd,E_6,Accepted,Medium,PROD637,In Progress,2011-11-30 09:00:24,1-618143224,
Org line C,France,fr,Yannick,T8 2nd,E_6,Queued,Medium,PROD637,Awaiting Assignment,2011-11-30 09:01:00,1-618143224,
Org line C,France,fr,Yannick,T8 2nd,E_6,Accepted,Medium,PROD637,Assigned,2011-11-30 09:01:19,1-618143224,
Org line A2,France,fr,Dimitri,W6 2nd,A2_4,Accepted,Medium,PROD637,In Progress,2011-12-14 09:39:58,1-618143224,
Org line A2,France,fr,Dimitri,W6 2nd,A2_4,Completed,Medium,PROD637,Closed,2012-01-20 13:06:33,1-618143224,
Org line A2,Sweden,in,Sridhar,L50 3rd,D_1,Accepted,Medium,PROD611,In Progress,2011-11-30 09:24:37,1-618170625,
Org line A2,Sweden,in,Sridhar,L50 3rd,D_1,Accepted,Medium,PROD611,Assigned,2011-12-05 08:49:27,1-618170625,
Org line A2,Sweden,in,Sridhar,L50 3rd,D_1,Accepted,Medium,PROD611,Wait,2012-01-16 14:32:11,1-618170625,
Org line A2,Sweden,in,Sridhar,L50 3rd,D_1,Completed,Medium,PROD611,Closed,2012-02-27 13:04:26,1-618170625,
Org line C,INDIA,us,J,G88 2nd,E_4,Accepted,Medium,PROD701,In Progress,2011-11-30 10:02:03,1-618171180,
Org line C,INDIA,us,J,G88 2nd,E_4,Accepted,Medium,PROD701,Wait,2011-11-30 10:13:35,1-618171180,
Org line C,INDIA,us,J,G88 2nd,E_4,Completed,Medium,PROD701,Closed,2012-01-03 12:57:51,1-618171180,
Org line A2,Sweden,se,Stefan,U5 2nd,A2_3,Accepted,Medium,PROD372,In Progress,2011-11-30 16:12:42,1-618283927,
Org line A2,Sweden,se,Stefan,U5 2nd,A2_3,Accepted,Medium,PROD372,In Progress,2012-02-06 15:19:01,1-618283927,
Org line A2,Sweden,se,Stefan,U5 2nd,A2_3,Completed,Medium,PROD372,Closed,2012-02-06 15:21:33,1-618283927,
Org line A2,POLAND,in,Maciej,G34 3rd,A2_2,Accepted,Medium,PROD363,In Progress,2011-11-30 15:31:18,1-618350811,
Org line A2,POLAND,in,Maciej,G34 3rd,A2_2,Accepted,Medium,PROD363,Wait,2011-11-30 17:01:49,1-618350811,
Org line A2,POLAND,in,Maciej,G34 3rd,A2_2,Accepted,Medium,PROD363,In Progress,2011-12-01 08:46:45,1-618350811,
Org line A2,POLAND,in,Maciej,G34 3rd,A2_2,Accepted,Medium,PROD363,Wait,2011-12-01 09:40:25,1-618350811,
Org line A2,POLAND,in,Maciej,G34 3rd,A2_2,Accepted,Medium,PROD363,In Progress,2011-12-01 14:48:20,1-618350811,
Org line A2,POLAND,in,Maciej,G34 3rd,A2_2,Accepted,Medium,PROD363,Wait,2011-12-01 14:57:08,1-618350811,
Org line A2,POLAND,in,Maciej,G34 3rd,A2_2,Accepted,Medium,PROD363,In Progress,2011-12-07 09:31:50,1-618350811,
Org line A2,POLAND,in,Maciej,G34 3rd,A2_2,Accepted,Medium,PROD363,Wait,2011-12-07 09:33:39,1-618350811,
Org line A2,POLAND,in,Maciej,G34 3rd,A2_2,Accepted,Medium,PROD363,In Progress,2011-12-16 09:54:02,1-618350811,
Org line A2,POLAND,in,Maciej,G34 3rd,A2_2,Accepted,Medium,PROD363,Wait,2011-12-16 11:32:18,1-618350811,
Org line A2,POLAND,in,Maciej,G34 3rd,A2_2,Accepted,Medium,PROD363,In Progress,2011-12-21 14:30:32,1-618350811,
Org line A2,POLAND,in,Maciej,G34 3rd,A2_2,Accepted,Medium,PROD363,Wait,2011-12-21 14:50:36,1-618350811,
Org line A2,POLAND,in,Maciej,G34 3rd,A2_2,Accepted,Medium,PROD363,In Progress,2011-12-22 15:46:34,1-618350811,
Org line A2,POLAND,in,Maciej,G34 3rd,A2_2,Accepted,Medium,PROD363,Wait,2011-12-22 15:47:39,1-618350811,
Org line A2,POLAND,in,Maciej,G34 3rd,A2_2,Accepted,Medium,PROD363,In Progress,2012-01-03 13:48:13,1-618350811,
Org line A2,POLAND,in,Maciej,G34 3rd,A2_2,Accepted,Medium,PROD363,Wait,2012-01-03 14:28:00,1-618350811,
Org line A2,POLAND,in,Maciej,G34 3rd,A2_2,Accepted,Medium,PROD363,In Progress,2012-01-04 10:19:43,1-618350811,
Org line A2,POLAND,in,Maciej,G34 3rd,A2_2,Accepted,Medium,PROD363,Wait,2012-01-04 10:22:53,1-618350811,
Org line A2,POLAND,in,Maciej,G34 3rd,A2_2,Accepted,Medium,PROD363,In Progress,2012-01-04 13:07:03,1-618350811,
Org line A2,POLAND,in,Maciej,G34 3rd,A2_2,Accepted,Medium,PROD363,In Progress,2012-01-04 13:22:48,1-618350811,
Org line A2,France,in,Frederic,G115 3rd,A2_2,Queued,Medium,PROD363,Awaiting Assignment,2012-01-04 13:23:34,1-618350811,
Org line A2,POLAND,in,Maciej,G115 3rd,A2_2,Accepted,Medium,PROD363,In Progress,2012-01-04 13:24:20,1-618350811,
Org line C,Sweden,in,Prasad,G263 2nd,E_10,Queued,Medium,PROD363,Awaiting Assignment,2012-01-04 13:34:55,1-618350811,
Org line C,Sweden,in,Jitender,G263 2nd,E_10,Accepted,Medium,PROD363,In Progress,2012-01-04 13:45:03,1-618350811,
Org line C,Sweden,in,Jitender,G263 2nd,E_10,Accepted,Medium,PROD363,Wait,2012-01-04 14:12:21,1-618350811,
Org line C,INDIA,in,Amit,G92,E_5,Queued,Medium,PROD363,Awaiting Assignment,2012-01-05 09:43:34,1-618350811,
Org line C,INDIA,in,Garima,G92,E_5,Accepted,Medium,PROD363,In Progress,2012-03-02 13:53:06,1-618350811,
Org line C,INDIA,in,Garima,G92,E_5,Accepted,Medium,PROD363,Wait,2012-03-02 14:05:20,1-618350811,
Org line C,USA,in,Robert,G88 2nd,E_4,Queued,Medium,PROD363,Awaiting Assignment,2012-03-08 10:31:51,1-618350811,
Org line C,INDIA,in,Amit,G92,E_5,Queued,Medium,PROD363,Awaiting Assignment,2012-03-12 19:19:23,1-618350811,
Org line C,INDIA,in,Sreelesh,G92,E_5,Accepted,Medium,PROD363,In Progress,2012-03-19 10:58:46,1-618350811,
Org line C,Sweden,in,Prasad,G263 2nd,E_10,Queued,Medium,PROD363,Awaiting Assignment,2012-03-28 12:42:48,1-618350811,
Org line C,Sweden,in,Umar,G263 2nd,E_10,Accepted,Medium,PROD363,In Progress,2012-03-28 13:41:29,1-618350811,
Org line C,Sweden,in,Jitender,G263 2nd,E_10,Accepted,Medium,PROD363,In Progress,2012-03-28 14:40:01,1-618350811,
Org line C,Sweden,in,Jitender,G263 2nd,E_10,Completed,Medium,PROD363,Closed,2012-03-28 14:42:04,1-618350811,
Org line A2,United Kingdom,gb,Ian,G42 3rd,A2_1,Accepted,High,PROD236,In Progress,2011-12-01 15:52:56,1-618589528,
Org line A2,United Kingdom,gb,Ian,G42 3rd,A2_1,Accepted,High,PROD236,Assigned,2011-12-01 15:54:50,1-618589528,
Org line A2,United Kingdom,gb,Ian,G42 3rd,A2_1,Accepted,High,PROD236,In Progress,2011-12-06 16:05:32,1-618589528,
Org line A2,United Kingdom,gb,Andrew,G42 3rd,A2_1,Accepted,High,PROD236,In Progress,2012-05-17 12:53:39,1-618589528,
Org line A2,United Kingdom,gb,Andrew,G42 3rd,A2_1,Completed,High,PROD236,Closed,2012-05-17 12:53:45,1-618589528,
Org line A2,POLAND,pl,Rafal,V10 3rd,D_1,Accepted,High,PROD69,In Progress,2011-12-01 10:20:57,1-618620384,
Org line A2,POLAND,pl,Rafal,V10 3rd,D_1,Completed,High,PROD69,Closed,2012-02-23 13:41:54,1-618620384,
Org line A2,POLAND,pl,Pawel,W12 2nd,D_1,Accepted,High,PROD739,In Progress,2011-12-01 14:57:56,1-618764275,
Org line A2,POLAND,pl,Pawel,W12 2nd,D_1,Accepted,High,PROD739,Assigned,2011-12-21 11:32:55,1-618764275,
Org line A2,POLAND,pl,Agnieszka,W12 2nd,D_1,Accepted,High,PROD739,In Progress,2012-02-17 14:22:03,1-618764275,
Org line A2,POLAND,pl,Agnieszka,W12 2nd,D_1,Accepted,High,PROD739,Wait,2012-02-20 11:15:01,1-618764275,
Org line A2,POLAND,pl,Pawel,W12 2nd,D_1,Accepted,High,PROD739,In Progress,2012-02-24 15:15:47,1-618764275,
Org line A2,POLAND,pl,Agnieszka,W12 2nd,D_1,Accepted,High,PROD739,Assigned,2012-02-24 15:23:13,1-618764275,
Org line A2,POLAND,pl,Pawel,W12 2nd,D_1,Accepted,High,PROD739,In Progress,2012-02-24 15:56:03,1-618764275,
Org line A2,POLAND,pl,Pawel,W12 2nd,D_1,Completed,High,PROD739,Closed,2012-02-24 15:56:06,1-618764275,
Org line C,Sweden,fr,Prasad,G276 2nd,E_10,Accepted,Low,PROD422,In Progress,2011-12-01 17:34:34,1-618859631,
